d_mm,overlap_deg,ign_btdc_deg,eoi_deg,lambda,power_kW,eta_b,BSFC_g_kWh,pmax_MPa,Tmax_K,emission_proxy,reliability_proxy,robust_score,recommended
147.51601507053553,48.868809793848456,23.586000176118063,598.6734774695251,0.9622804151357195,47.316552783407126,0.3431916398248373,241.14404631737128,4.962534128199695,2861.9651564985543,0.458711547518334,0.43089167179638105,0.6785827298643684,0
148.35067073180838,29.844551127508016,25.73903704980913,590.6254469291985,0.9823747730079654,47.313533048968914,0.34794315151245137,237.85098321354258,5.186628425948429,2827.2160451852205,0.29225049941712644,0.5067069235282449,0.7250605117260098,0
147.09870017314324,30.181060404530676,20.97153066483579,594.7269778440542,0.9613979776107159,47.311352064607256,0.34173906295355666,242.16903965966077,4.888147456415509,2870.3459446804786,0.4326405622039635,0.44534070893280436,0.6654751716324,0
148.02455326262717,68.23951077213471,26.005747445632984,610.3761929179218,0.9573510053925919,47.309738540908256,0.34381109037856084,240.7095728021221,4.986429445626047,2865.2029879964543,0.5333016760584421,0.42523839144941883,0.6653509379262746,0
148.06980841468328,23.45077238813967,29.433499120834334,579.521112050649,0.9903282960185673,47.306880731453546,0.3487687810126061,237.2879259702545,5.306318043131577,2820.568512010207,0.28782219974821505,0.5234180098777087,0.7059154241057009,0
147.9375511940911,65.56967088508722,29.693916506890524,603.9423133856799,0.9565000429839885,47.29707509574719,0.3444632056270216,240.25387715651894,5.012650228323686,2867.177314393948,0.5347407811453552,0.42755453671290583,0.6673014008106973,0
146.30649986697009,66.99794966142116,29.890878082958512,580.341422688469,0.9612800558640515,47.29347578329072,0.34285289702363037,241.38229954624305,5.040898374991647,2879.55058483326,0.5972960338146754,0.39207487483467013,0.6526407811823045,0
147.25835668758117,44.56973499730137,25.44580049300682,609.8649605955828,0.9594624580222368,47.28946723196375,0.3424075363482825,241.69625929458687,4.954642142888355,2868.4327125188174,0.4725279798280898,0.43023416842027506,0.6701934494886226,0
147.40965047571288,35.68294128449559,29.726809385204948,593.7789262651478,0.9683751224019489,47.28140290867875,0.34387627863831866,240.6639417448705,5.029868063710325,2857.5822321376177,0.39519596567167836,0.4554720337379433,0.6976582101657126,0
148.13735400859372,65.15481893734403,24.29294461814615,589.0742101656465,0.9651376855837551,47.2808000513919,0.3454796618117999,239.54701198803983,5.054551717744048,2845.427464281681,0.5000807689348609,0.4374487070396534,0.6866569262032991,0
148.78735307596597,38.93708183469539,28.78322386567103,604.8836465184223,0.9846755795029165,47.27405228127034,0.35084516656982395,235.8835993061482,5.318687466167695,2815.199470517484,0.2634171035630354,0.5171042546858187,0.733775385616531,0
146.4263528926508,65.26924389317946,25.16789844105103,584.9541118676397,0.960210308089038,47.272549400442465,0.3419690831859721,242.00614838812427,4.952617192469196,2873.1227401068636,0.570933604722559,0.38757887423742365,0.6492860039395514,0
147.31494107524915,52.71332561684803,21.12568371265196,576.5052400243028,0.9601550595423468,47.2711350988823,0.3432082420804053,241.1323812854904,4.991906602757187,2854.337125665348,0.5891088799239483,0.4237027255105098,0.644777521310812,0
147.55440287744293,72.72374133371639,28.415618004743582,580.3470869083851,0.9732434229984149,47.26265745023221,0.3466609671605604,238.73071539468842,5.142893126254692,2841.0349959895702,0.5090753333792639,0.4244492171312106,0.6757941393182337,0
